comment,comment_id,source
"""Thumbs up talaga aq sau miss mocha ...tuloy parin ang laban .""","""10154706823861522_1458242764190254""",MOCHA
"""Dahil ba sa hindi napantayan ang pinagaralan nila pero si mocha nagagawa ang dapat at daming naniniwala sackanya kahit ganyan sya!! Ipokrito talaga mga taong mataas kuno ang pinagaralan!""","""10154706823861522_571750236341593""",MOCHA
"""Ang uurong \nDi magwawagi\nTuloy ang laban\nPara sa bayan""","""10154706823861522_1798903390352298""",MOCHA
"""Papalitan mo nlang maam mocha ang name ng mocha uson blog.\nPara sa mocha uson blog lng sila may kaso.""","""10154706823861522_1798903457018958""",MOCHA
"""5k? Eh 16million tayo ah! Di nila tayo kaya tibagin! Good luck 5k hahaha""","""10154706823861522_561214544083028""",MOCHA
"""Mocha, amazing ! how do you maintain your slim and sexy body?""","""10154706823861522_1458244567523407""",MOCHA
"""Hi Mocha,  good morning!""","""10154706823861522_1201700409901419""",MOCHA
"""Bakit naman huli Na itong live fb mo mam mocha?""","""10154706823861522_977610815684058""",MOCHA
"""Sulong Ms Mocha wag kang tumigil. We all love you""","""10154706823861522_1809202396035371""",MOCHA
"""maam grit m naman anak k si Mart bday nya po""","""10154706823861522_570059549850041""",MOCHA
"""TAYO AY DI NANG AAWAY. NAG REACT LANG TAYO SA MGA PANINIRA NG MGA YELLOWS SA DUTERTE ADMIN""","""10154706823861522_977610935684046""",MOCHA
"""I support you, from TAIWAN""","""10154706823861522_1201700626568064""",MOCHA
"""kahit anong sabihin nila, hinde parin kami maniniwala sa kanila.  Ikaw talaga ang nakakatulong sa amin na mga mahihirap.""","""10154706823861522_702900956531794""",MOCHA
"""Go lng ng go ma'am mocha paghumarang sagasaan natin lahat 16 millions vote""","""10154706823861522_561214674083015""",MOCHA
"""Inspirasyon ka saming ofw""","""10154706823861522_977611175684022""",MOCHA
"""dami naiingit kasi tayo sa mocha blog ang totoo na nagmamahal sa bansa at sa ating mahal na pangulo. di tayo mga bayaran na tulad ng iba.""","""10154706823861522_571750509674899""",MOCHA
"""Hello...\u2764\u2764\u2764""","""10154706823861522_977611342350672""",MOCHA
"""mocha laban para sa bayan!""","""10154706823861522_1241927325849586""",MOCHA
"""Sila Parang walang pinag Aralan nag aral pero Mga Bastos""","""10154706823861522_977611392350667""",MOCHA
"""Ganito nalang Miss Mocha Uson gawin mo...gawa ka ng pages mo na hindi name mo ang nakalagay! Like the other did. Then lahat ng followers mo mass PM mo na follow nila yung pages n gagawin mo uli""","""10154706823861522_1809202512702026""",MOCHA
"""hi ms mocha hayaan nlang yang mga trolls na yan manira man sila sa ating mga DDS,mga slow lang talaga utak ng mga yan..tuloy lang po tayo...hangang ganyan dyan lang ang kaya nila.mga mang mang lang talaga sila sa totoong nangyayari sa bayan.god bless ms mocha...thank you thank you...""","""10154706823861522_702901043198452""",MOCHA
"""Hello po!! :)""","""10154706823861522_862599527209682""",MOCHA
"""We will not stop!""","""10154706823861522_1771827516398966""",MOCHA
"""Oh Miss Mocha wag nyo naman hayaang bumalik kami sa mga hindi totoong in formation! Meron din kaming karapatan malaman ang katotohanan at isa ka sa mga yun..di ka kasi biased! Sila kc akala nila sila lang ang pwede mag control sa mga impormasyong ikakalat! Kaya inggit na inggit sila sau kc nasapawan mo na sila ! Keep up the good work Ms Mocha!""","""10154706823861522_980538032058411""",MOCHA
"""hi miss ganda m tlaga pbati nga po""","""10154706823861522_561214830749666""",MOCHA
"""Hi! From NC, USA""","""10154706823861522_1222139224490865""",MOCHA
"""Wag po.ms mocha...isa po kau kung bakit napaabot sa mga tao ang mga magandang nangyayari sa pilipinas...""","""10154706823861522_1275253882546424""",MOCHA
"""Add me to your page MS.MOCHA""","""10154706823861522_1285993658111510""",MOCHA
"""Live watching from Orlando Florida USA""","""10154706823861522_1313850068625740""",MOCHA
"""hello po watching from japan\ud83d\ude0a""","""10154706823861522_1791813811090482""",MOCHA
"""Hindi pinag aaralan sa kahit saang university ang pagiging isang tunay na tao. Mga plastik kayong mga hepatitis kayo! Pagsamasamahin nyo ang mga pera nyo, pero hindi nyo maitatago ang katotohanan.""","""10154706823861522_1313850158625731""",MOCHA
"""Hi mocha,watching from hongkong""","""10154706823861522_1782496805324261""",MOCHA
"""Watching from Toronto Canada""","""10154706823861522_677214859103507""",MOCHA
"""Natatamaan kasi sila kaya nagpepetisyon na silang ipasara itong MOCHA USON BLOG. Wag kang patitinag MOCHA ipaglaban mo ang boses ng mga Pilipino.""","""10154706823861522_1201701473234646""",MOCHA
"""Go lang Ms. Mocha! Wag ka titigil sa pag bibigay ng info samin mga dds. Inggit lang mga yellowtards na yan\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a""","""10154706823861522_1818426205045365""",MOCHA
"""Marami kz bobo sa pinas lalo na mga yellow tard...""","""10154706823861522_1782496838657591""",MOCHA
"""\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d""","""10154706823861522_699004926932388""",MOCHA
"""Hi \ud83d\udc4b hello good morning ' I'm watching here from kuwait \ud83c\uddf0\ud83c\uddfc with love \u2764\ufe0f muaah !""","""10154706823861522_1782496915324250""",MOCHA
"""Suspend nila ang mukha nila""","""10154706823861522_1248260355215692""",MOCHA
"""Hola un saludo desde oaxaca""","""10154706823861522_1818426295045356""",MOCHA
"""God bless you Mocha.. We love you.. Watching from.HK""","""10154706823861522_699005033599044""",MOCHA
"""Wag kang patatalo ingit lang sila.suportado kanamin fr hk""","""10154706823861522_1791814007757129""",MOCHA
"""kept going Mocha, as good cannot be stop by the devil yellow corrupt politicians and their supporters.""","""10154706823861522_1767317850197578""",MOCHA
"""Wag k sumuko mocha mga desperado yang mga yan Hnd sila napapasin kya sila ganyan mga abnormal yang mga yan katulad ng ex president nilang baliw!""","""10154706823861522_1773725806226436""",MOCHA
"""Me too""","""10154706823861522_746687775472221""",MOCHA
"""Naluluka na sila.""","""10154706823861522_980538552058359""",MOCHA
"""no need to explain ms mocha..sayang lang ang time at laway mo..\ud83d\ude01kahit ano ang ipaliwanag mo sa mga may sakit na Psychopath e nganga po!!!hahaha\ud83d\ude01we're here DDS to support you!!gogogo Ms.Mocha..""","""10154706823861522_1313850581959022""",MOCHA
"""Watching from Toronto Canada""","""10154706823861522_1793032374271678""",MOCHA
"""Live from Melbourne Australia""","""10154706823861522_903000463176670""",MOCHA
"""Mocha uson yun lang suggest ko gawa ka ng page mo dito sa FB na hindi names mo then mass pm mo lahat ng followers mo n ikaw yung admin ng page na yun.""","""10154706823861522_1625135404445852""",MOCHA
"""Solid \ud83d\udc4aDU30 \ud83c\uddf5\ud83c\udded\u2764\ufe0f""","""10154706823861522_949035835239929""",MOCHA
"""Live from Melbourne Australia""","""10154706823861522_1313850698625677""",MOCHA
"""Bkit mocha sumusuko k n b?wag k magpptlo sa mga klbn ntin""","""10154706823861522_1049788588452367""",MOCHA
"""My advice. If you can't beat us, Join us! \ud83d\ude01\ud83d\ude01""","""10154706823861522_1135806316508537""",MOCHA
"""no..""","""10154706823861522_1222140021157452""",MOCHA
"""Lov u miz mocha\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d""","""10154706823861522_1625135531112506""",MOCHA
"""Wacthing frm davao cty.mis u mocha""","""10154706823861522_949036021906577""",MOCHA
"""C.""","""10154706823861522_699006046932276""",MOCHA
"""Keep up the good work ms.mocha.kaisa mo kmi sa pagsuporta para kay pres. Duterte. DDS JEDDAH""","""10154706823861522_1275256549212824""",MOCHA
"""We support you ms. Mocha""","""10154706823861522_1145179485575389""",MOCHA
"""Wag mo pinagpapansin mga ganyan!!!! Yan ang totoong cyber bully!!!""","""10154706823861522_702901603198396""",MOCHA
"""Bkt""","""10154706823861522_862600290542939""",MOCHA
"""Watching fr hk""","""10154706823861522_1782497221990886""",MOCHA
"""Watching from Los Angeles California USA""","""10154706823861522_1275256685879477""",MOCHA
"""ms. Mocha wag kang susuko at wag kang magpadaig oh magpatalo sa mga bias media and journalist tuloytuloy pa rin ang laban hanggang sa huli ng termino ng President Duterte alam ng Diyos hindi ka niya pababayaan manalig ka lng sa kanya tiyak na ng ikaw ang magtagumpay kasama mo kaming lahat ang 16 million na umaasa sa pagbabago at tulong mo malaking bagay na nanjan ka at nkatotok sa nangyayari at pag unlad ng bansa na uhaw sa pagbabago..maraming salamat mocha Uson ingat ka palagi?""","""10154706823861522_618515241664867""",MOCHA
"""Watching from ORLANDO Florida USA""","""10154706823861522_1625135574445835""",MOCHA
"""Mocha walang susuku""","""10154706823861522_1798906360352001""",MOCHA
"""Agree""","""10154706823861522_1222140507824070""",MOCHA
"""Cla ba may ari ng fb? Please keep what you're doing Ms. Mocha. Plsssssssssssssss""","""10154706823861522_1285994934778049""",MOCHA
"""Tuloy ang laban para sa mga ka DDS. Siguro balik ka sa school. Mag aral ka ng abogasya. You'll be really good at it.""","""10154706823861522_561215640749585""",MOCHA
"""Go go lang Mocha nandito kami sa inyo ipagpatuloy mo ang iyong ginagawa suportado ka namin Mocha ikaw lang talaga totoong magbalita sa totoong mangyari sa bansa natin huwag kang bibitaw Mocha maraming sumosuporta sa inyo inggit lang sa inyo iba dyan kasi totoong tao ka hindi kagaya sa kanila bias mag balita hindi lahat isaliwat ang totoong balita kaya Ms.Mocha go go.""","""10154706823861522_1161782093889459""",MOCHA
"""Good luck nalang sayo Mocha Uson kaya mo yan wag k paapekto sa kanila! Out muna ko nasa work ako eh hehehehe....""","""10154706823861522_977617829016690""",MOCHA
"""Stay sexy and pretty all the time..inggit lang sila he hehe""","""10154706823861522_1201703023234491""",MOCHA
"""solid DDS goooo MOCHA USON BLOG""","""10154706823861522_1145180678908603""",MOCHA
"""Kung cl nga gumagawa.nang maraming facebook account d pag nag tagumpay cla gawa k ulit nang other account misd mocha at nandito kmi susuportahan k nmin""","""10154706823861522_1458251217522742""",MOCHA
"""Laban lang miss mocha nasa likod mo kami""","""10154706823861522_1275257619212717""",MOCHA
"""Miss Mocha We support you We support the president. I am Filipino. God Bless Us all.""","""10154706823861522_1145180755575262""",MOCHA
"""pretty mocha, never give up please...""","""10154706823861522_1145180875575250""",MOCHA
"""Dds Australia""","""10154706823861522_589952094527260""",MOCHA
"""Ms. Mocha why not gather your prominent friends or business people and put up a social news network and hire new journalism graduates and start from there. You together with Ms. Sasot and Trending Pinoy could possibly be in 1 umbrella with regards to dissemination of current information in the Phiippines para naman  hindi puro biased nd mapapanood ng mga tao sa tv or sa internet. Malay mo di ba""","""10154706823861522_903001423176574""",MOCHA
"""Ms.Mocha,sana wag kng mgsawa sa pagsuporta sa ating Pangulo.Du30..God bless you!more power!!\ud83d\udc4d\ud83c\udffb\ud83c\uddf5\ud83c\udded\ud83d\udc4a\u2728""","""10154706823861522_1049790718452154""",MOCHA
"""We don't need to be graduated from the universities to be a good person.... respeto Lang Sa isat isa ay tama na sana e respeto din nila Ito same time na nerespito sin natin sila. Ano bang blog Nila para mag petition din Kami Kami mawala ang page Nila.""","""10154706823861522_1161782720556063""",MOCHA
"""Tuloy2 lang tayo""","""10154706823861522_1771829016398816""",MOCHA
"""bakit ka titigil?""","""10154706823861522_980542108724670""",MOCHA
"""Mam mocha gusto Nila mawala ka kc gusto Nila walang makapag balita Ng Tama! Gusto Nila sila Ang mag balita para mahilig Nila Ang taong bayan at malason Nila. Pero Hindi Na Nila malason Ang isip Ng mga Tao. At Kung gusto sila pag katiwalaan Ng mga Tao dapat ayosin Nila Ang kanilang serbesyo para pag kayiwalaan sila. Mga Tao d Na Nila maooto.""","""10154706823861522_1767318950197468""",MOCHA
"""Ingitttttt !!!! Yan ang nasa liod dyan""","""10154706823861522_1809204406035170""",MOCHA
"""THE MORE KAMI PINAPATAHIMIK THE MORE KAMI MAGHIHINGAY""","""10154706823861522_702902323198324""",MOCHA
"""Gudam idol..""","""10154706823861522_1313852161958864""",MOCHA
"""tuloy tuloy ang laban ms.Mocha..walang iwanan..ang umiwan looser!!!""","""10154706823861522_1791814777757052""",MOCHA
"""You should dance with the mocha girls""","""10154706823861522_862601810542787""",MOCHA
"""Hi mocha! Keep up the good works! Tuloy lang""","""10154706823861522_1625136217779104""",MOCHA
"""Go mocha""","""10154706823861522_1201704446567682""",MOCHA
"""Bakit di na lang kaya sila ang manahimik? Tutal wala na namang naniniwala sa mga pinag sasasabi at mga inirereport ng mga taong malaki na ata ang inggit kay MOCHA. Dapat sila ang BUSALAN!""","""10154706823861522_1313852308625516""",MOCHA
"""Be strong mocha....huag kang sosoko GOD BLESS.""","""10154706823861522_571752396341377""",MOCHA
"""Dont Stop what ur doing....ur doing it for us filipinos""","""10154706823861522_702902459864977""",MOCHA
"""Pls. continue ur good aim sa Pinas.....gogogogogogog""","""10154706823861522_1101131833327911""",MOCHA
"""Wag magpaapikto sis matatag ang mgA duterte supporters""","""10154706823861522_1625136411112418""",MOCHA
"""Hi mocha""","""10154706823861522_699007156932165""",MOCHA
"""Among page Nila para sign ako Ng petition para delete yung page nila""","""10154706823861522_1809204836035127""",MOCHA
"""MOCHA USON BLOG, have you seen Cynthia Patag's latest post about you? She posted some kind of personal thing about you. \ud83d\ude1f""","""10154706823861522_1798908757018428""",MOCHA
"""Hi watching form sg""","""10154706823861522_980542658724615""",MOCHA
"""Hi mocha.   Mamimiss kita ..sana  ipagpatuloy mo NA LANG ..WAG MO CLANG INTINDIHIN ..GOD BLESS  ...Watching  from LOS ANGELES  CALIFORNIA""","""10154706823861522_949037425239770""",MOCHA
"""Hi lve u""","""10154706823861522_623481634520000""",MOCHA
"""Wwaaaagggg! Please NO! Sige po paki labas na yang mga top secret na yan! Solid suppoter here #Australia.  Wag ka patalo! God bless you x Ingat palagi.""","""10154706823861522_1625136514445741""",MOCHA
"""Hello po \ud83d\ude0a""","""10154706823861522_1248265175215210""",MOCHA
"""Fighting lang ms mocha, yan ang move ng mga talunan.""","""10154706823861522_977619202349886""",MOCHA
"""Huwag kang susuko mocha andito Kami we will fight""","""10154706823861522_623481721186658""",MOCHA
"""Bakit sila nakiki alam dahil nag sasabi ka ng toto labag sa buhay nila kaialan magawan ng paraan diyan, huwag mo silang intindihin keep it up nadito kami mag susuporta sa iyo.""","""10154706823861522_699007383598809""",MOCHA
"""Kung paanong nsa likod kami ni digong nasa likod mo rin kami ms.mocha""","""10154706823861522_1161783747222627""",MOCHA
"""watching here in majuro marshall islands""","""10154706823861522_686346101516312""",MOCHA
"""Frankfurt Germany du30\ud83d\udc4a\ud83c\udffb""","""10154706823861522_561216824082800""",MOCHA
"""Don't give up mocha ! Hanggang SA huling LABAN HANGGAT MY HININGA\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10154706823861522_589953241193812""",MOCHA
,"""10154706823861522_618516468331411""",MOCHA
"""\ud83d\udc4a\ud83c\udffc\ud83d\udc4a\ud83c\udffc\ud83d\udc4a\ud83c\udffc\nMs. Mocha we will support you\nIsa ikaw sa daan upang malaman namin ang TUNAY na nangyayare sa bansa...\nNgayon alam natin na ang blog mo ay mas malakas ang impluwensya sa tao... \nLahat tayo may karapatan...\nIsa na dito ang Freedom of speech...\n\nTama ng Inggit, insecurities\nCooperation to rebuild the Pride of our Nation!!!\nKahit anung mangyare, we will support you Ms. Mocha \nAnd our President and all his officials\ud83d\udc4a\ud83c\udffc\ud83d\udc4a\ud83c\udffc\ud83d\udc4a\ud83c\udffc\n\n#utakmrcrab\n#100%dutertesupporter""","""10154706823861522_903005303176186""",MOCHA
